Protocol,Info,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,label
Modbus/TCP,"   Query: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"   Query: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"Response: Trans:  1851; Unit:   1, Func:   3: Read Holding Registers",7,3b,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1852; Unit:   1, Func:   2: Read Discrete Inputs",7,3c,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1853; Unit:   1, Func:   1: Read Coils",7,3d,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1854; Unit:   1, Func:   3: Read Holding Registers",7,3e,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1855; Unit:   1, Func:   2: Read Discrete Inputs",7,3f,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1856; Unit:   1, Func:   1: Read Coils",7,40,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1857; Unit:   1, Func:   3: Read Holding Registers",7,41,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1858; Unit:   1, Func:   2: Read Discrete Inputs",7,42,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1859; Unit:   1, Func:   1: Read Coils",7,43,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1860; Unit:   1, Func:   3: Read Holding Registers",7,44,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1861; Unit:   1, Func:   2: Read Discrete Inputs",7,45,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1862; Unit:   1, Func:   1: Read Coils",7,46,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1863; Unit:   1, Func:   3: Read Holding Registers",7,47,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1864; Unit:   1, Func:   2: Read Discrete Inputs",7,48,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1865; Unit:   1, Func:   1: Read Coils",7,49,0,0,0,6,1,1,0,0,0,4,,,,,,0
